review_id,business_id,stars,review_date,text,useful
a_Ww3oTDefFExzS2h6mNDw,_qgqa4X1OiMLqub1hHaMjg,2.0,2019-10-24 02:23:35,"I wanted to love this place. It's beautiful inside, and the servers were very nice but unfortunately that's where the good experience ended for me. We were warned that all the food would come out at once and that we couldn't add things later and we were fine with that. Our table of 4 ordered two mezze, two full pasta, one half pasta, and half a chicken. There was only one person eating the chicken, and the rest of us shared everything else. I wasn't in love with any of the flavors but I didn't hate anything. However, all the mezze had come out and all the pastas were finished and then we waited another 20 minutes before the chicken came out. A server poured tap water on top of the sparkling water in my glass. We ordered two desserts and a tea and the server forgot the tea and brought it to us in a to go cup. Then on the way home two of us had terrible stomach aches and spent much of the next half hour in the bathroom. I can't say for certain it was the food here, but I suspect it was. I never write negative reviews because it seems pretty mean spirited but this meal was expensive and left me feeling mad, sad, and like I needed to go to the bathroom. I won't be returning.",0
sBdGEJz8Nb3pVfCkeDDhTg,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-02-22 15:40:17,"Breakfast: it's a cute little cafe, brightly lit by the natural light that comes in through the huge windows. I found it a bit expensive, but the breakfast sandwiches are not some Yelp fad lie. They are perfectly flaky, rich, and delicious. I also got the Italian Breakfast, which was hearty and the perfect portion size. The coffee was great and it was a satisfying morning pick-me-up. A nice place to catch up with a friend, do some work, or some reading. 

However, it's the dinner service that makes me give this place a 5 star rating (I wish I could give it 6 stars, especially since it's BYOB). I would definitely recommend securing a reservation for dinner - it's such a small space and I would be surprised if there were available walk-ins. The service was spectacular - super friendly, down to earth, kind of quirky - but knew what they were talking about and really explained the food well. We chose the Chef's Tasting Menu, which I highly recommend. Words cannot describe how good the food was. Every dish was thought out and intricate, yet not overly complicated or confusing. The star of the dinner was the pasta course, with a majority of the pastas made in house. The gnocchi sardi with eggplant and chili was incredible, and I don't even like eggplant that much. Afterward, they brought out the bucatini which was made with uni (sea urchin) and breadcrumb (and i'm sure other things, but those were the biggest things I noticed). Amazing. The dish was both simple, but complex, light, but rich. I was so impressed. We also got spaghetti with clams, which was really nice and a good transition dish into the whole sea bass with citrus. The fish was also really well made and easy to eat, I would recommend it. 

For dessert, since it was my birthday, they brought out a panna cotta with this great toffee crumble with a little candle on the side. The staff was great and I am absolutely amazed at the restaurant. It's small, and the kitchen is visibly very small, but they must use the ingredients very efficiently. I can't imagine they have the space to afford to have a million different ingredients back there and have a million different things going on. No, you could see the chef's cooking and nothing was congested or felt rushed. They didn't seem to be stressed out at all, which made the dining experience a lot better on our end. Truly an enjoyable and unforgettable experience! You'll see me back there soon.",5
jgkWl8CXvxUBPHsrliVugQ,_qgqa4X1OiMLqub1hHaMjg,3.0,2019-08-18 15:45:11,"We were pretty disappointed with breakfast after hearing some good things about Res Ipsa. The breakfast sandwiches were so small that they did not fill the bellies of the two guys I was with. I ordered a yogurt parfait that was labeled ""peach"" but ended up having no fruit inside, just yogurt and granola. Definitely not worth the $5. The potatoes were the best part and the price was reasonable for the sandwiches. Overall, small menu and small portions. We would potentially try again for dinner but not again for breakfast with so many other options nearby.",1
X05F-I24tlmjZl_1L8j3lQ,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-07-12 02:46:26,"Came in tonight on a miracle midweek day off-- had intended on coming in with my fiancé but when she had to work unexpectedly in the morning and I already had the right bottle picked out, I came in and did a tasting menu for one and had an unbelievably excellent dinner, one of the best in this city. Everything was seasoned to perfection, taking classic dishes and preparations to absolutely flawless executions every time. The chefs were present throughout the dining room and I tried to give some earnest critique and failed to find anything relevant to say. The service was flawless as well-- everyone was so well versed in each dish and could speak on them extremely naturally and flowed well with each other.

Come here, stop thinking you know better and just do the tasting menu, and let their kitchen cook for you-- there's not a single thing that will disappoint. Thanks y'all!!!",0
NO2W0avduYxpJaWisQ_HGg,_qgqa4X1OiMLqub1hHaMjg,5.0,2016-12-19 16:39:03,"Handmade pastas on point, cute and intimate little space, and the agro dolce chicken was divine! Manager, Meghan is a sweetie :)",1
6LLTnlXJvsefmADzNNJSZQ,_qgqa4X1OiMLqub1hHaMjg,4.0,2018-10-26 20:37:26,"Don't really get the hype for the breakfast sandwiches. It was good, don't get me wrong. Just had very high expectations after reading reviews.
Small place. All good.",0
FABtQ_jfLyb-w4jqH1yfBg,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-12-21 16:42:40,"Probably my favorite italian being made in the city right now.  The food is crazy good and I think the chef's tasting at 60 dollars is one of the secret bargains in the city for how much food you get and the fact it's a byob!

Some of my faves in no particular order are:  eggplant caponata, spaghetti ala vongale, the potatoes and the orecchiette.  

Get to it!",0
X8Z8g7T9k_PokVcoZnxLIg,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-11-29 22:39:49,Love everything about this place. Innovative and creative Italian fine dining cuisine in a casual and intimate setting. We did the tasting and it was absolutely stunning and fun!! I have not had a meal this great in a long time. We left with a smile on our face because the service felt homey and genuine. The chef is also amazing and you can tell how passionate he is about his dishes when he stopped by to talk to us. It's a hidden gem and i want to keep it hidden so I can go back every time I come back to Philly.,1
6ZAvL3OaYnHK6md2e8Iqqg,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-12-20 21:25:37,"Chef Michael, and his sous-chefs and servers, created a delicious and gracious experience for a private party that we hosted at Res Ipsa last night. The restaurant, a casual coffee and lunch cafe by day, was transformed into a lovely, comfortable and cozy dining room for our evening event. All 24 of our guests were wowed by the constant and steady flow of ""gifts"" from the kitchen. The pastas, the chicken, the fish-among the best we've had in Philadelphia! The compliments and thank you texts are flowing today-thank you Res Ipsa for such a delicious and successful evening!",0
-FCCJ8BdY5vOlO-Xc9fWEw,_qgqa4X1OiMLqub1hHaMjg,1.0,2019-02-14 01:17:55,"Don't go there during winter. Half of the restaurant experiences an icy breeze every time  someone steps in or out. 
We sat in the wrong half of the restaurant and when we  asked to move to another open table they cared less and were not willing to accommodate us. 
To put it in their own words: ""yes, it is the least desirable table but you must stay here"". 
I wonder what punishment they have in store during summer.",1
lg1wqNVl_h-6-5FXH6hvxg,_qgqa4X1OiMLqub1hHaMjg,4.0,2018-08-07 21:46:51,"Small but mighty new spot! This place is so hard to get in to but if you're willing to eat at 5 (what we did) and wait two months for a reservation- you'll get to try it out! Now, I don't believe it was worth this type of wait but it's hard to fully measure since I came with a large group.

For groups 5 or larger, you must get the tasting menu. This was an awesome way to try the place out since we got to experience nearly everything on the menu. The food was delicious! Highlights definitely included the chicken and all the pastas. Some of the appetizers were a little obscure but everything was super unique and delicious.",3
Ig4N_oQTyV42_dqD7JgHNg,_qgqa4X1OiMLqub1hHaMjg,4.0,2019-12-14 15:43:18,"It was a nice spot.  Food was good but nothing incredible. Waitress was fine , and the ambiance was ok.  I still cant get over the fact that the menu says : Whole Fish  and we got a filet.  And we asked waitress why we got a filet.... she said this is the whole fish ‍.  It was an interesting experience overall.  If you are local, check it out.",1
6ShVMJWj15BFRrxvsb2lyg,_qgqa4X1OiMLqub1hHaMjg,3.0,2018-09-09 20:42:18,"I've been a few times and I want to like this place more than I do. I think it is a solid three star place. 

The coffee and pastries are good and I love the look of the restaurant interior. 

The toasts are so so but not very sizeable, and I was so disappointed by the flavor (or lack thereof) of the tomato soup. 

Generally my experience with their substantive food options has just been okay here. 

I would recommend for coffee. Also, everything looks gorgeous if you want to 'gram your meal.",1
